artist_id,name,followers,genres,popularity,uri,href,external_urls,images
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,1314537,"classic soul, disco, funk, motown, quiet storm, soul",57,spotify:artist:0TF2NxkJZPQoX1H53rEFM1,https://api.spotify.com/v1/artists/0TF2NxkJZPQoX1H53rEFM1,https://open.spotify.com/artist/0TF2NxkJZPQoX1H53rEFM1,"https://i.scdn.co/image/17992d522bd50efb63c2a353d2baf7d6957fb6ca, https://i.scdn.co/image/72a4b05f20164504578512e2bc5e3f16391d531c, https://i.scdn.co/image/c6366d9966afcb9561fd266d4ef624f82a7adbe9, https://i.scdn.co/image/024631bba96d6f851042e889320c91466a30564e"
4mGB0olhR5RpsEZWn0cqA8,Yvonne Fair,8287,classic soul,32,spotify:artist:4mGB0olhR5RpsEZWn0cqA8,https://api.spotify.com/v1/artists/4mGB0olhR5RpsEZWn0cqA8,https://open.spotify.com/artist/4mGB0olhR5RpsEZWn0cqA8,"https://i.scdn.co/image/ab67616d0000b273b28cf304eb5f5b22e334aa60, https://i.scdn.co/image/ab67616d00001e02b28cf304eb5f5b22e334aa60, https://i.scdn.co/image/ab67616d00004851b28cf304eb5f5b22e334aa60"
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,396791,"adult standards, easy listening, lounge, rockabilly",61,spotify:artist:4cPHsZM98sKzmV26wlwD2W,https://api.spotify.com/v1/artists/4cPHsZM98sKzmV26wlwD2W,https://open.spotify.com/artist/4cPHsZM98sKzmV26wlwD2W,"https://i.scdn.co/image/ab6761610000e5eb4ea49bdca366a3baa5cbb006, https://i.scdn.co/image/ab676161000051744ea49bdca366a3baa5cbb006, https://i.scdn.co/image/ab6761610000f1784ea49bdca366a3baa5cbb006"
587R55kqKR6jlsCGbphhkG,Lobo Mixteco,6439,"chilena, musica mixteca",36,spotify:artist:587R55kqKR6jlsCGbphhkG,https://api.spotify.com/v1/artists/587R55kqKR6jlsCGbphhkG,https://open.spotify.com/artist/587R55kqKR6jlsCGbphhkG,"https://i.scdn.co/image/ab67616d0000b273e8529e58541fd89542fd63ee, https://i.scdn.co/image/ab67616d00001e02e8529e58541fd89542fd63ee, https://i.scdn.co/image/ab67616d00004851e8529e58541fd89542fd63ee"
59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,1034711,"album rock, classic rock, country rock, mellow gold, singer-songwriter, soft rock, southern rock",57,spotify:artist:59QxeZBL6k9L4oJBGSyukd,https://api.spotify.com/v1/artists/59QxeZBL6k9L4oJBGSyukd,https://open.spotify.com/artist/59QxeZBL6k9L4oJBGSyukd,"https://i.scdn.co/image/ab6761610000e5eb48bbd7b9258b38689f6dc919, https://i.scdn.co/image/ab6761610000517448bbd7b9258b38689f6dc919, https://i.scdn.co/image/ab6761610000f17848bbd7b9258b38689f6dc919"
71pUA2TXf3JHUPUgsjLtuL,Kim Weston,32561,"motown, northern soul, southern soul",42,spotify:artist:71pUA2TXf3JHUPUgsjLtuL,https://api.spotify.com/v1/artists/71pUA2TXf3JHUPUgsjLtuL,https://open.spotify.com/artist/71pUA2TXf3JHUPUgsjLtuL,"https://i.scdn.co/image/8b494bcec6604ffea8fa441e90f1b3d38bc8dbe3, https://i.scdn.co/image/7eb944f7a68a5ef0263931ad1fe4d03b1cc332d5, https://i.scdn.co/image/9b204680d9e97c8e1f431bec1ab1b6499f5638fc, https://i.scdn.co/image/2d2a866e54c25ee0faa132a7db5a3ea43deaa676"
6vwFR7NilfrQ4AX0d41fWu,Rob Base & DJ EZ Rock,209853,"freestyle, harlem hip hop, hip hop, hip house, miami bass, new jack swing",47,spotify:artist:6vwFR7NilfrQ4AX0d41fWu,https://api.spotify.com/v1/artists/6vwFR7NilfrQ4AX0d41fWu,https://open.spotify.com/artist/6vwFR7NilfrQ4AX0d41fWu,"https://i.scdn.co/image/ab67616d0000b2738326ebde417fbd72f39b2525, https://i.scdn.co/image/ab67616d00001e028326ebde417fbd72f39b2525, https://i.scdn.co/image/ab67616d000048518326ebde417fbd72f39b2525"
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,522081,"classic soul, rock-and-roll, soul, southern soul",56,spotify:artist:3rRmDmzPcAFwcUDvG5gBqO,https://api.spotify.com/v1/artists/3rRmDmzPcAFwcUDvG5gBqO,https://open.spotify.com/artist/3rRmDmzPcAFwcUDvG5gBqO,"https://i.scdn.co/image/f7f4c9cd6e8389824de99e80202caf249c9e013b, https://i.scdn.co/image/5419fb20b88695f910e0acf26b0ac5c37be4fc01, https://i.scdn.co/image/b07fb5f1ad074aaa0209cbfbe962aa45f4a88121, https://i.scdn.co/image/0625b1a3e938f0a64ff05243d68b4af09b152a0e"
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,9157921,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",75,spotify:artist:3Mcii5XWf6E0lrY3Uky4cA,https://api.spotify.com/v1/artists/3Mcii5XWf6E0lrY3Uky4cA,https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA,"https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c, https://i.scdn.co/image/ab67616100005174650e79afafd00492e33d7b8c, https://i.scdn.co/image/ab6761610000f178650e79afafd00492e33d7b8c"
63qOOnxbI8rVgpakjpnFBp,Della Reese,21570,,34,spotify:artist:63qOOnxbI8rVgpakjpnFBp,https://api.spotify.com/v1/artists/63qOOnxbI8rVgpakjpnFBp,https://open.spotify.com/artist/63qOOnxbI8rVgpakjpnFBp,"https://i.scdn.co/image/ac8c3b6cfc24c1fa79c2e7389bf0395096f457f4, https://i.scdn.co/image/ef77de2bb6053c7a4d0fa13949e2063a1e370af0, https://i.scdn.co/image/a0fcebaf7c6ad17d6ca0ee7423603d52705b9f7a, https://i.scdn.co/image/5614f0ce1ee603be346e8d4c3b77d58d302674d7"
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,7488428,"adult standards, easy listening, lounge",79,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0,https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0,"https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411, https://i.scdn.co/image/883de3e492364891543bc0313ffe516626778a16, https://i.scdn.co/image/810f29651e05c9eae5a31f8151c2e05dc46390f9, https://i.scdn.co/image/a283ecdc6252ae305c53d283846cae2e8b22e94c"
6Sb8EHpZvyjSTT5KD9DjUZ,Ronnie Milsap,447568,"classic country pop, country, country road, country rock, nashville sound",56,spotify:artist:6Sb8EHpZvyjSTT5KD9DjUZ,https://api.spotify.com/v1/artists/6Sb8EHpZvyjSTT5KD9DjUZ,https://open.spotify.com/artist/6Sb8EHpZvyjSTT5KD9DjUZ,"https://i.scdn.co/image/ab6761610000e5eb86ca57514c9c268f61c209af, https://i.scdn.co/image/ab6761610000517486ca57514c9c268f61c209af, https://i.scdn.co/image/ab6761610000f17886ca57514c9c268f61c209af"
04gDigrS5kc9YWfZHwBETP,Maroon 5,42884834,pop,87,spotify:artist:04gDigrS5kc9YWfZHwBETP,https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,"https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77, https://i.scdn.co/image/ab67616100005174f8349dfb619a7f842242de77, https://i.scdn.co/image/ab6761610000f178f8349dfb619a7f842242de77"
52tfhEl2JsUCTTNr06lD09,Skip & Flip,1073,,10,spotify:artist:52tfhEl2JsUCTTNr06lD09,https://api.spotify.com/v1/artists/52tfhEl2JsUCTTNr06lD09,https://open.spotify.com/artist/52tfhEl2JsUCTTNr06lD09,"https://i.scdn.co/image/ab67616d0000b273611cbf1900a696e7cf26ad76, https://i.scdn.co/image/ab67616d00001e02611cbf1900a696e7cf26ad76, https://i.scdn.co/image/ab67616d00004851611cbf1900a696e7cf26ad76"
1aSIXmBKKrEVIbGLwhedIe,Chely Wright,142903,"country dawn, queer country",35,spotify:artist:1aSIXmBKKrEVIbGLwhedIe,https://api.spotify.com/v1/artists/1aSIXmBKKrEVIbGLwhedIe,https://open.spotify.com/artist/1aSIXmBKKrEVIbGLwhedIe,"https://i.scdn.co/image/ab6761610000e5eb6776f4a348ccf5da1b7542bd, https://i.scdn.co/image/ab676161000051746776f4a348ccf5da1b7542bd, https://i.scdn.co/image/ab6761610000f1786776f4a348ccf5da1b7542bd"
67wCYxOq4A1ohAs7jWYaOJ,Rik Rok,12904,reggae fusion,64,spotify:artist:67wCYxOq4A1ohAs7jWYaOJ,https://api.spotify.com/v1/artists/67wCYxOq4A1ohAs7jWYaOJ,https://open.spotify.com/artist/67wCYxOq4A1ohAs7jWYaOJ,"https://i.scdn.co/image/ab67616d0000b273ea237ba25521afd0f637c049, https://i.scdn.co/image/ab67616d00001e02b1fefdbb726db8e3bbea2e7e, https://i.scdn.co/image/ab67616d00004851ea237ba25521afd0f637c049"
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,60327341,"dance pop, pop",94,spotify:artist:0du5cEVh5yTK9QJze8zA0C,https://api.spotify.com/v1/artists/0du5cEVh5yTK9QJze8zA0C,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,"https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd, https://i.scdn.co/image/ab67616100005174c36dd9eb55fb0db4911f25dd, https://i.scdn.co/image/ab6761610000f178c36dd9eb55fb0db4911f25dd"
31w23Dr0NHugbNF2TQe6xz,The Showmen,3009,"beach music, beat italiano",25,spotify:artist:31w23Dr0NHugbNF2TQe6xz,https://api.spotify.com/v1/artists/31w23Dr0NHugbNF2TQe6xz,https://open.spotify.com/artist/31w23Dr0NHugbNF2TQe6xz,"https://i.scdn.co/image/ab67616d0000b273b6163762c2744dc00ab55360, https://i.scdn.co/image/ab67616d00001e02b6163762c2744dc00ab55360, https://i.scdn.co/image/ab67616d00004851b6163762c2744dc00ab55360"
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,2617089,"black americana, contemporary country, country, country road",67,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,https://api.spotify.com/v1/artists/7FY5V3XMwlNBPitEjXowHQ,https://open.spotify.com/artist/7FY5V3XMwlNBPitEjXowHQ,"https://i.scdn.co/image/ab6761610000e5eb17f1bb8128fc6e637e4240d7, https://i.scdn.co/image/ab6761610000517417f1bb8128fc6e637e4240d7, https://i.scdn.co/image/ab6761610000f17817f1bb8128fc6e637e4240d7"
2TT5xUTlIBwV14sKuHzfMG,The King Pins,0,,0,spotify:artist:2TT5xUTlIBwV14sKuHzfMG,https://api.spotify.com/v1/artists/2TT5xUTlIBwV14sKuHzfMG,https://open.spotify.com/artist/2TT5xUTlIBwV14sKuHzfMG,
1PCZpxHJz7WAMF8EEq8bfc,The Byrds,1022249,"album rock, beatlesque, classic rock, cosmic american, country rock, folk, folk rock, mellow gold, psychedelic rock, rock, soft rock",56,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc,https://api.spotify.com/v1/artists/1PCZpxHJz7WAMF8EEq8bfc,https://open.spotify.com/artist/1PCZpxHJz7WAMF8EEq8bfc,"https://i.scdn.co/image/f1cf7faba3223b4be7a0734f7c5cccaa39630570, https://i.scdn.co/image/9014ce8dd793ae2c80b4463284a18c88b161dd4c, https://i.scdn.co/image/386b72509c3c8eb7d180b2d051e4c4045802c8fd, https://i.scdn.co/image/8799661e8b2ef6d9ed1809163a82898ef472c781"
6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,1478055,"hip pop, r&b, trap queen, urban contemporary",57,spotify:artist:6If57j6e3TXXk0HiLcIZca,https://api.spotify.com/v1/artists/6If57j6e3TXXk0HiLcIZca,https://open.spotify.com/artist/6If57j6e3TXXk0HiLcIZca,"https://i.scdn.co/image/ab6761610000e5eb828eb691b7b2f505895be472, https://i.scdn.co/image/ab67616100005174828eb691b7b2f505895be472, https://i.scdn.co/image/ab6761610000f178828eb691b7b2f505895be472"
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1278647,"new romantic, new wave pop, soft rock, sophisti-pop, synthpop",66,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,https://api.spotify.com/v1/artists/0gxyHStUsqpMadRV0Di1Qt,https://open.spotify.com/artist/0gxyHStUsqpMadRV0Di1Qt,"https://i.scdn.co/image/ab6761610000e5eb019782a5d4654e00db2a28a0, https://i.scdn.co/image/ab67616100005174019782a5d4654e00db2a28a0, https://i.scdn.co/image/ab6761610000f178019782a5d4654e00db2a28a0"
29afta7TiMlvY1fkgaFJcH,Baby Washington,14003,"beach music, classic soul, rhythm and blues, southern soul",26,spotify:artist:29afta7TiMlvY1fkgaFJcH,https://api.spotify.com/v1/artists/29afta7TiMlvY1fkgaFJcH,https://open.spotify.com/artist/29afta7TiMlvY1fkgaFJcH,"https://i.scdn.co/image/ab6761610000e5ebbdc27939bc437f781b354b91, https://i.scdn.co/image/ab67616100005174bdc27939bc437f781b354b91, https://i.scdn.co/image/ab6761610000f178bdc27939bc437f781b354b91"
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,6413426,"adult standards, canadian pop, jazz pop, lounge",76,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,https://api.spotify.com/v1/artists/1GxkXlMwML1oSg5eLPiAz3,https://open.spotify.com/artist/1GxkXlMwML1oSg5eLPiAz3,"https://i.scdn.co/image/ab6761610000e5ebecf79fd5be85dabb0f489107, https://i.scdn.co/image/ab67616100005174ecf79fd5be85dabb0f489107, https://i.scdn.co/image/ab6761610000f178ecf79fd5be85dabb0f489107"
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,4654981,"contemporary country, country, country road",74,spotify:artist:6roFdX1y5BYSbp60OTJWMd,https://api.spotify.com/v1/artists/6roFdX1y5BYSbp60OTJWMd,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd,"https://i.scdn.co/image/ab6761610000e5ebbd6977f3970a7a4a8d4becbe, https://i.scdn.co/image/ab67616100005174bd6977f3970a7a4a8d4becbe, https://i.scdn.co/image/ab6761610000f178bd6977f3970a7a4a8d4becbe"
3dE4AKlTQ3EW6yU6F9LuQT,Jerry Wallace,3867,deep adult standards,29,spotify:artist:3dE4AKlTQ3EW6yU6F9LuQT,https://api.spotify.com/v1/artists/3dE4AKlTQ3EW6yU6F9LuQT,https://open.spotify.com/artist/3dE4AKlTQ3EW6yU6F9LuQT,"https://i.scdn.co/image/ab6761610000e5eb5f466a086b0d07e5130f935a, https://i.scdn.co/image/ab676161000051745f466a086b0d07e5130f935a, https://i.scdn.co/image/ab6761610000f1785f466a086b0d07e5130f935a"
2dSu4iBQikoVlBc43gwaHY,Mac McAnally,8684,trop rock,40,spotify:artist:2dSu4iBQikoVlBc43gwaHY,https://api.spotify.com/v1/artists/2dSu4iBQikoVlBc43gwaHY,https://open.spotify.com/artist/2dSu4iBQikoVlBc43gwaHY,"https://i.scdn.co/image/ab6761610000e5ebc4e75a24e086714cb97fec1f, https://i.scdn.co/image/ab67616100005174c4e75a24e086714cb97fec1f, https://i.scdn.co/image/ab6761610000f178c4e75a24e086714cb97fec1f"
4lagMOeW98hg0bzu7Jl3YG,Gayle McCormick,182,,1,spotify:artist:4lagMOeW98hg0bzu7Jl3YG,https://api.spotify.com/v1/artists/4lagMOeW98hg0bzu7Jl3YG,https://open.spotify.com/artist/4lagMOeW98hg0bzu7Jl3YG,"https://i.scdn.co/image/ab67616d0000b2730e0b2186320e5a6c5352c824, https://i.scdn.co/image/ab67616d00001e020e0b2186320e5a6c5352c824, https://i.scdn.co/image/ab67616d000048510e0b2186320e5a6c5352c824"
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,1878094,"classic soul, funk, motown, quiet storm, soul",62,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,https://api.spotify.com/v1/artists/53QzNeFpzAaXYnrDBbDrIp,https://open.spotify.com/artist/53QzNeFpzAaXYnrDBbDrIp,"https://i.scdn.co/image/ab6761610000e5eb6a73ed54b07cd71d3b1f4789, https://i.scdn.co/image/ab676161000051746a73ed54b07cd71d3b1f4789, https://i.scdn.co/image/ab6761610000f1786a73ed54b07cd71d3b1f4789"
6ycoXr0Ayd89vFUT6BOiWo,Herbie Mann,53246,"jazz flute, jazz funk, soul jazz",39,spotify:artist:6ycoXr0Ayd89vFUT6BOiWo,https://api.spotify.com/v1/artists/6ycoXr0Ayd89vFUT6BOiWo,https://open.spotify.com/artist/6ycoXr0Ayd89vFUT6BOiWo,"https://i.scdn.co/image/653788661cb064b681568f461738115a0a259044, https://i.scdn.co/image/396b0acd4a92535c02a6e93944aaa67c30f08c09, https://i.scdn.co/image/43469502e895d11c93dfc7b53c1f2a791e830b03, https://i.scdn.co/image/2d7768897c60b4acfd2a65d15304b2a5d0810e02"
2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,1447114,"contemporary country, country, country road, outlaw country",66,spotify:artist:2M4Yt7oKGoYd0wqU44k4i2,https://api.spotify.com/v1/artists/2M4Yt7oKGoYd0wqU44k4i2,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,"https://i.scdn.co/image/ab6761610000e5eba8c570d026bf6b373b2fb307, https://i.scdn.co/image/ab67616100005174a8c570d026bf6b373b2fb307, https://i.scdn.co/image/ab6761610000f178a8c570d026bf6b373b2fb307"
1J4wEQ9LYSvR0Nwggh0JSs,The United Nations,2725,,37,spotify:artist:1J4wEQ9LYSvR0Nwggh0JSs,https://api.spotify.com/v1/artists/1J4wEQ9LYSvR0Nwggh0JSs,https://open.spotify.com/artist/1J4wEQ9LYSvR0Nwggh0JSs,"https://i.scdn.co/image/df27118fead034411500af948034deb9deaf832a, https://i.scdn.co/image/0a933c80065910c4926d70b80633694933eaace9, https://i.scdn.co/image/f6e3b7a47d14f905188f85039244b5133e6f43ab, https://i.scdn.co/image/188739b9848818a29a034c522bc5e9cde2198e9f"
1mUgTcokhM7BSqp8mXhy8U,The Peanut Butter Conspiracy,23359,"classic garage rock, freakbeat, psychedelic rock",26,spotify:artist:1mUgTcokhM7BSqp8mXhy8U,https://api.spotify.com/v1/artists/1mUgTcokhM7BSqp8mXhy8U,https://open.spotify.com/artist/1mUgTcokhM7BSqp8mXhy8U,"https://i.scdn.co/image/ab67616d0000b273961369855b57bbb0e7619a8e, https://i.scdn.co/image/ab67616d00001e02961369855b57bbb0e7619a8e, https://i.scdn.co/image/ab67616d00004851961369855b57bbb0e7619a8e"
1GAJzApRTMmYZ9EjQ91VOy,The Tokens,39069,"doo-wop, sunshine pop",49,spotify:artist:1GAJzApRTMmYZ9EjQ91VOy,https://api.spotify.com/v1/artists/1GAJzApRTMmYZ9EjQ91VOy,https://open.spotify.com/artist/1GAJzApRTMmYZ9EjQ91VOy,"https://i.scdn.co/image/ab67616d0000b2739df742dcaf9b79edad9009d0, https://i.scdn.co/image/ab67616d00001e029df742dcaf9b79edad9009d0, https://i.scdn.co/image/ab67616d000048519df742dcaf9b79edad9009d0"
1dfeR4HaWDbWqFHLkxsg1d,Queen,51563667,"classic rock, glam rock, rock",86,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,"https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982, https://i.scdn.co/image/af2b8e57f6d7b5d43a616bd1e27ba552cd8bfd42, https://i.scdn.co/image/c06971e9ff81696699b829484e3be165f4e64368, https://i.scdn.co/image/6dd0ffd270903d1884edf9058c49f58b03db893d"
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,2095795,"europop, new wave pop, soft rock",70,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,https://api.spotify.com/v1/artists/0SD4eZCN4Kr0wQk56hCdh2,https://open.spotify.com/artist/0SD4eZCN4Kr0wQk56hCdh2,"https://i.scdn.co/image/ab6761610000e5ebfdd9bd42889cb7bdeb631931, https://i.scdn.co/image/ab67616100005174fdd9bd42889cb7bdeb631931, https://i.scdn.co/image/ab6761610000f178fdd9bd42889cb7bdeb631931"
