artist_id,name,followers,genres,popularity,uri,href,external_urls,images
4UPcJIhr5K5fPsm4itqT7E,After 7,616915,"contemporary r&b, new jack swing",48,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,https://api.spotify.com/v1/artists/4UPcJIhr5K5fPsm4itqT7E,https://open.spotify.com/artist/4UPcJIhr5K5fPsm4itqT7E,"https://i.scdn.co/image/ab6761610000e5ebb70581b8741ad55b0da72c89, https://i.scdn.co/image/ab67616100005174b70581b8741ad55b0da72c89, https://i.scdn.co/image/ab6761610000f178b70581b8741ad55b0da72c89"
2PeqTZKroEc2oDwTfmB2al,The Angels,173323,australian rock,50,spotify:artist:2PeqTZKroEc2oDwTfmB2al,https://api.spotify.com/v1/artists/2PeqTZKroEc2oDwTfmB2al,https://open.spotify.com/artist/2PeqTZKroEc2oDwTfmB2al,"https://i.scdn.co/image/ab6761610000e5eb567d90a9c428a474e790c5e0, https://i.scdn.co/image/ab67616100005174567d90a9c428a474e790c5e0, https://i.scdn.co/image/ab6761610000f178567d90a9c428a474e790c5e0"
06HL4z0CvFAxyc27GXpf02,Taylor Swift,123755230,pop,100,spotify:artist:06HL4z0CvFAxyc27GXpf02,https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,"https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676, https://i.scdn.co/image/ab67616100005174e672b5f553298dcdccb0e676, https://i.scdn.co/image/ab6761610000f178e672b5f553298dcdccb0e676"
1LFKKuzn302wp15dYH28id,Tammy Wynette,620682,"country, country dawn, nashville sound",54,spotify:artist:1LFKKuzn302wp15dYH28id,https://api.spotify.com/v1/artists/1LFKKuzn302wp15dYH28id,https://open.spotify.com/artist/1LFKKuzn302wp15dYH28id,"https://i.scdn.co/image/2c0e3299ce1b2644aee19974ad35d6b441aba6b7, https://i.scdn.co/image/16ee9b5d682fe69f613de131c20273f3fa5cbb71, https://i.scdn.co/image/14847d1a6aa1f15df6ee53860f3f5939aa5e3f38"
7y6eZQZwyUvR4PlZOVSR7I,Jonathan Caro,13417,,59,spotify:artist:7y6eZQZwyUvR4PlZOVSR7I,https://api.spotify.com/v1/artists/7y6eZQZwyUvR4PlZOVSR7I,https://open.spotify.com/artist/7y6eZQZwyUvR4PlZOVSR7I,"https://i.scdn.co/image/ab6761610000e5eb64b62997775598d72faccafb, https://i.scdn.co/image/ab6761610000517464b62997775598d72faccafb, https://i.scdn.co/image/ab6761610000f17864b62997775598d72faccafb"
4ACplpEqD6JIVgKrafauzs,The Everly Brothers,979810,"adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop",60,spotify:artist:4ACplpEqD6JIVgKrafauzs,https://api.spotify.com/v1/artists/4ACplpEqD6JIVgKrafauzs,https://open.spotify.com/artist/4ACplpEqD6JIVgKrafauzs,"https://i.scdn.co/image/ab6761610000e5ebea4e50a3c95e9024bb990fb9, https://i.scdn.co/image/ab67616100005174ea4e50a3c95e9024bb990fb9, https://i.scdn.co/image/ab6761610000f178ea4e50a3c95e9024bb990fb9"
6OlCESvM7vIkFZ6mv6iitB,Inez & Charlie Foxx,1394,northern soul,18,spotify:artist:6OlCESvM7vIkFZ6mv6iitB,https://api.spotify.com/v1/artists/6OlCESvM7vIkFZ6mv6iitB,https://open.spotify.com/artist/6OlCESvM7vIkFZ6mv6iitB,"https://i.scdn.co/image/ab67616d0000b27303927e0e0364471ef621e21e, https://i.scdn.co/image/ab67616d00001e0203927e0e0364471ef621e21e, https://i.scdn.co/image/ab67616d0000485103927e0e0364471ef621e21e"
0y5xsfoyu9qTFlOpopzHn8,Lale Andersen,13695,"classic schlager, seemannslieder, vintage schlager",33,spotify:artist:0y5xsfoyu9qTFlOpopzHn8,https://api.spotify.com/v1/artists/0y5xsfoyu9qTFlOpopzHn8,https://open.spotify.com/artist/0y5xsfoyu9qTFlOpopzHn8,"https://i.scdn.co/image/ab67616d0000b273e4a12c861000ffc27fc44aa0, https://i.scdn.co/image/ab67616d00001e02e4a12c861000ffc27fc44aa0, https://i.scdn.co/image/ab67616d00004851e4a12c861000ffc27fc44aa0"
7y70dch6JuuuNnwlsOQvwW,Nitty Gritty Dirt Band,268586,country rock,62,spotify:artist:7y70dch6JuuuNnwlsOQvwW,https://api.spotify.com/v1/artists/7y70dch6JuuuNnwlsOQvwW,https://open.spotify.com/artist/7y70dch6JuuuNnwlsOQvwW,"https://i.scdn.co/image/ab6761610000e5ebaafa59a70d44b77d41b5fd50, https://i.scdn.co/image/ab67616100005174aafa59a70d44b77d41b5fd50, https://i.scdn.co/image/ab6761610000f178aafa59a70d44b77d41b5fd50"
3CgsVtt7tP8iduzkTCfel9,Mel Carter,9134,doo-wop,37,spotify:artist:3CgsVtt7tP8iduzkTCfel9,https://api.spotify.com/v1/artists/3CgsVtt7tP8iduzkTCfel9,https://open.spotify.com/artist/3CgsVtt7tP8iduzkTCfel9,"https://i.scdn.co/image/ab6761610000e5eba439d603ee286fb975aca705, https://i.scdn.co/image/ab67616100005174a439d603ee286fb975aca705, https://i.scdn.co/image/ab6761610000f178a439d603ee286fb975aca705"
7ceUfdWq2t5nbatS6ollHh,Paul Anka,728231,"adult standards, canadian pop, easy listening, rock-and-roll",63,spotify:artist:7ceUfdWq2t5nbatS6ollHh,https://api.spotify.com/v1/artists/7ceUfdWq2t5nbatS6ollHh,https://open.spotify.com/artist/7ceUfdWq2t5nbatS6ollHh,"https://i.scdn.co/image/ab6761610000e5eb7f6196428e9a4f69df9e6ff1, https://i.scdn.co/image/ab676161000051747f6196428e9a4f69df9e6ff1, https://i.scdn.co/image/ab6761610000f1787f6196428e9a4f69df9e6ff1"
3Jk87AV48O8quMXNs7sMIW,Starz,6026,,20,spotify:artist:3Jk87AV48O8quMXNs7sMIW,https://api.spotify.com/v1/artists/3Jk87AV48O8quMXNs7sMIW,https://open.spotify.com/artist/3Jk87AV48O8quMXNs7sMIW,"https://i.scdn.co/image/ab67616d0000b27338f5fce019aebe16febdf2e3, https://i.scdn.co/image/ab67616d00001e0238f5fce019aebe16febdf2e3, https://i.scdn.co/image/ab67616d0000485138f5fce019aebe16febdf2e3"
6bdynXw42zLZpIS5NTMot6,Shanice Wilson,711,,17,spotify:artist:6bdynXw42zLZpIS5NTMot6,https://api.spotify.com/v1/artists/6bdynXw42zLZpIS5NTMot6,https://open.spotify.com/artist/6bdynXw42zLZpIS5NTMot6,"https://i.scdn.co/image/ab67616d0000b27313fc28f68ffe2dd89b558adb, https://i.scdn.co/image/ab67616d00001e0213fc28f68ffe2dd89b558adb, https://i.scdn.co/image/ab67616d0000485113fc28f68ffe2dd89b558adb"
3KtW4xANJkgfEnFgMxaj8h,The Olympics,3970,"doo-wop, rhythm and blues",20,spotify:artist:3KtW4xANJkgfEnFgMxaj8h,https://api.spotify.com/v1/artists/3KtW4xANJkgfEnFgMxaj8h,https://open.spotify.com/artist/3KtW4xANJkgfEnFgMxaj8h,"https://i.scdn.co/image/ab67616d0000b2738a8bb357af05a92fe4b5eda4, https://i.scdn.co/image/ab67616d00001e028a8bb357af05a92fe4b5eda4, https://i.scdn.co/image/ab67616d000048518a8bb357af05a92fe4b5eda4"
1b1N51wmSK0ckxFAMPSSHO,The Impressions,277851,"chicago soul, classic soul, funk, quiet storm, soul",47,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,"https://i.scdn.co/image/bdd37c05d75866829e2145e505631d78dc52859f, https://i.scdn.co/image/3b3892f95f1809f7d7f205f6973e4cc86c6caefe, https://i.scdn.co/image/9e75d1fdc0788626cdea38017362de1f853a7d3f"
1L0y9srZMyh9XUnYGv37IP,'Til Tuesday,173831,"boston rock, new romantic, new wave, new wave pop",45,spotify:artist:1L0y9srZMyh9XUnYGv37IP,https://api.spotify.com/v1/artists/1L0y9srZMyh9XUnYGv37IP,https://open.spotify.com/artist/1L0y9srZMyh9XUnYGv37IP,"https://i.scdn.co/image/f5e2d29c12925e1d5e36c75a2080b07acc16cd16, https://i.scdn.co/image/7507653dc353f16124c90bbccd0f003aa45128ea, https://i.scdn.co/image/450fe2a3eb41485cfbb51b890718925989563a97, https://i.scdn.co/image/8ca82100d48ea671ada8fc3ff28171ce7620014e"
3cniTumSiUysiPWXapGx1i,Cutting Crew,455011,"album rock, new romantic, new wave, new wave pop, soft rock",64,spotify:artist:3cniTumSiUysiPWXapGx1i,https://api.spotify.com/v1/artists/3cniTumSiUysiPWXapGx1i,https://open.spotify.com/artist/3cniTumSiUysiPWXapGx1i,"https://i.scdn.co/image/ab6761610000e5eb5677d41157dee225b3633737, https://i.scdn.co/image/ab676161000051745677d41157dee225b3633737, https://i.scdn.co/image/ab6761610000f1785677d41157dee225b3633737"
6jQ9UtYXqNfVnPkrH1Xxwi,Maxine Nightingale,18151,classic uk pop,50,spotify:artist:6jQ9UtYXqNfVnPkrH1Xxwi,https://api.spotify.com/v1/artists/6jQ9UtYXqNfVnPkrH1Xxwi,https://open.spotify.com/artist/6jQ9UtYXqNfVnPkrH1Xxwi,"https://i.scdn.co/image/3bcfb3a1efd35b8646b4175df1a69a88e93296ed, https://i.scdn.co/image/38818fefdbb48dd876ea70687bc35a219bebe517, https://i.scdn.co/image/ba3e912a52363e162290f9b7112fa2576493ae2e, https://i.scdn.co/image/34ac74a2bca41d008a723f65d044c182ceea727b"
6qlpFH9e4sZ52tAPy2KmLz,Bobby Moore & The Rhythm Aces,4278,"classic soul, souldies",34,spotify:artist:6qlpFH9e4sZ52tAPy2KmLz,https://api.spotify.com/v1/artists/6qlpFH9e4sZ52tAPy2KmLz,https://open.spotify.com/artist/6qlpFH9e4sZ52tAPy2KmLz,"https://i.scdn.co/image/ab67616d0000b273d78bb43a188f632de29fe34c, https://i.scdn.co/image/ab67616d00001e02d78bb43a188f632de29fe34c, https://i.scdn.co/image/ab67616d00004851d78bb43a188f632de29fe34c"
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,534856,5th gen k-pop,75,spotify:artist:3c0gDdb9lhnHGFtP4prQpn,https://api.spotify.com/v1/artists/3c0gDdb9lhnHGFtP4prQpn,https://open.spotify.com/artist/3c0gDdb9lhnHGFtP4prQpn,"https://i.scdn.co/image/ab6761610000e5eb031e8e2a9c4893810a02f863, https://i.scdn.co/image/ab67616100005174031e8e2a9c4893810a02f863, https://i.scdn.co/image/ab6761610000f178031e8e2a9c4893810a02f863"
728eqCXeJCJaQXz8qDCOJO,Nelson Kanzela,110864,"cumbia del sureste, tropical tecladista",56,spotify:artist:728eqCXeJCJaQXz8qDCOJO,https://api.spotify.com/v1/artists/728eqCXeJCJaQXz8qDCOJO,https://open.spotify.com/artist/728eqCXeJCJaQXz8qDCOJO,"https://i.scdn.co/image/ab6761610000e5eb4180f47ca5b38690c270947f, https://i.scdn.co/image/ab676161000051744180f47ca5b38690c270947f, https://i.scdn.co/image/ab6761610000f1784180f47ca5b38690c270947f"
1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson,155701,disco,49,spotify:artist:1VDurPMbOKrNU8mcMP4X1P,https://api.spotify.com/v1/artists/1VDurPMbOKrNU8mcMP4X1P,https://open.spotify.com/artist/1VDurPMbOKrNU8mcMP4X1P,"https://i.scdn.co/image/a5b575d7d570111d947eac7724b3544717f575ea, https://i.scdn.co/image/6f9be1a6502e63234de68cf2795f3d466e06bc25, https://i.scdn.co/image/5f40a9eff9f28da605ad73e80dcef2ab274f1c1a, https://i.scdn.co/image/8abb41a669974c26f14dbcb6e52e52f4c11e209f"
6TqQLejnHXMGr7KcegxUND,The Miracles,408157,"classic soul, disco, motown, quiet storm, rhythm and blues, soul, southern soul",48,spotify:artist:6TqQLejnHXMGr7KcegxUND,https://api.spotify.com/v1/artists/6TqQLejnHXMGr7KcegxUND,https://open.spotify.com/artist/6TqQLejnHXMGr7KcegxUND,"https://i.scdn.co/image/ab6761610000e5eb759c0f70b6f292e1ab364d9c, https://i.scdn.co/image/ab67616100005174759c0f70b6f292e1ab364d9c, https://i.scdn.co/image/ab6761610000f178759c0f70b6f292e1ab364d9c"
0RSBcujg8fQtqkXCfn1ogR,Alex Brown,2537,,31,spotify:artist:0RSBcujg8fQtqkXCfn1ogR,https://api.spotify.com/v1/artists/0RSBcujg8fQtqkXCfn1ogR,https://open.spotify.com/artist/0RSBcujg8fQtqkXCfn1ogR,"https://i.scdn.co/image/ab6761610000e5eba9bcb4b42c61ba105c4f176c, https://i.scdn.co/image/ab67616100005174a9bcb4b42c61ba105c4f176c, https://i.scdn.co/image/ab6761610000f178a9bcb4b42c61ba105c4f176c"
7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,367542,"rock-and-roll, rockabilly",57,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,https://api.spotify.com/v1/artists/7qQJQ3YtcGlqaLg5tcypN2,https://open.spotify.com/artist/7qQJQ3YtcGlqaLg5tcypN2,"https://i.scdn.co/image/ab6761610000e5eb148f6c3d1b29a36a5406d8c2, https://i.scdn.co/image/ab67616100005174148f6c3d1b29a36a5406d8c2, https://i.scdn.co/image/ab6761610000f178148f6c3d1b29a36a5406d8c2"
6LaraO4gcDKWw0fwIOTodm,The Dovells,17310,"doo-wop, rhythm and blues",27,spotify:artist:6LaraO4gcDKWw0fwIOTodm,https://api.spotify.com/v1/artists/6LaraO4gcDKWw0fwIOTodm,https://open.spotify.com/artist/6LaraO4gcDKWw0fwIOTodm,"https://i.scdn.co/image/ab6761610000e5ebc6d85e738484c0d5f2650d8f, https://i.scdn.co/image/ab67616100005174c6d85e738484c0d5f2650d8f, https://i.scdn.co/image/ab6761610000f178c6d85e738484c0d5f2650d8f"
74GeQ15vGTnxVS1WwYYE21,Nat Kendricks And The Swans,52,,3,spotify:artist:74GeQ15vGTnxVS1WwYYE21,https://api.spotify.com/v1/artists/74GeQ15vGTnxVS1WwYYE21,https://open.spotify.com/artist/74GeQ15vGTnxVS1WwYYE21,"https://i.scdn.co/image/ab67616d0000b2735041667d5868d37f2f47dd7b, https://i.scdn.co/image/ab67616d00001e025041667d5868d37f2f47dd7b, https://i.scdn.co/image/ab67616d000048515041667d5868d37f2f47dd7b"
3iRSHS3b4NUdjNbnw3Opg8,Rufus Thomas,81451,"memphis blues, memphis soul, southern soul",34,spotify:artist:3iRSHS3b4NUdjNbnw3Opg8,https://api.spotify.com/v1/artists/3iRSHS3b4NUdjNbnw3Opg8,https://open.spotify.com/artist/3iRSHS3b4NUdjNbnw3Opg8,"https://i.scdn.co/image/140eaed26ac7ec5147de78d0e32a68cc139278be, https://i.scdn.co/image/8bd9ee428c9b2cf0bb06f4f09c5a9dc75d1c5a14, https://i.scdn.co/image/b6c68f96b53db9e604313cd2732bc223ee5e76bb, https://i.scdn.co/image/5e0297fd33811ac8fbe91587141681304924ac26"
3PeB6KzaIJW8NnVlU2OcmW,Reel Tight,179,,20,spotify:artist:3PeB6KzaIJW8NnVlU2OcmW,https://api.spotify.com/v1/artists/3PeB6KzaIJW8NnVlU2OcmW,https://open.spotify.com/artist/3PeB6KzaIJW8NnVlU2OcmW,
1ARZrF9nU4zgdDHuBIfqMq,Webb Pierce,72387,"classic country pop, honky tonk, western swing",42,spotify:artist:1ARZrF9nU4zgdDHuBIfqMq,https://api.spotify.com/v1/artists/1ARZrF9nU4zgdDHuBIfqMq,https://open.spotify.com/artist/1ARZrF9nU4zgdDHuBIfqMq,"https://i.scdn.co/image/ab6761610000e5ebe969c89e7fc8fe42e37c5efd, https://i.scdn.co/image/ab67616100005174e969c89e7fc8fe42e37c5efd, https://i.scdn.co/image/ab6761610000f178e969c89e7fc8fe42e37c5efd"
00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,1597628,"album rock, classic rock, glam metal, hard rock, progressive rock, rock",65,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,https://api.spotify.com/v1/artists/00tVTdpEhQQw1bqdu8RCx2,https://open.spotify.com/artist/00tVTdpEhQQw1bqdu8RCx2,"https://i.scdn.co/image/ab6761610000e5eba50ccc99f741a7899654bc16, https://i.scdn.co/image/ab67616100005174a50ccc99f741a7899654bc16, https://i.scdn.co/image/ab6761610000f178a50ccc99f741a7899654bc16"
