artist_id,name,followers,genres,popularity,uri,href,external_urls,images
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,633473,"classic soul, memphis soul, soul, southern soul",55,spotify:artist:0N5PyKJzS3M1XNlaCL7bbE,https://api.spotify.com/v1/artists/0N5PyKJzS3M1XNlaCL7bbE,https://open.spotify.com/artist/0N5PyKJzS3M1XNlaCL7bbE,"https://i.scdn.co/image/6938996289924918a6f9bb96af0bde4af969cb1c, https://i.scdn.co/image/9b5c587f17457d1d26d948e8b171e173b5c19c7d, https://i.scdn.co/image/eed6b5c8e9bf119c1f8f0624c13fa2e1db38aeb8, https://i.scdn.co/image/ffc80d044799b5fe5b641b2f98922e6b40f788d5"
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,170772,"bubblegum pop, classic garage rock, folk rock, merseybeat, psychedelic rock, rock-and-roll",58,spotify:artist:3KGQvnOoqUHi3KxKQMZtXr,https://api.spotify.com/v1/artists/3KGQvnOoqUHi3KxKQMZtXr,https://open.spotify.com/artist/3KGQvnOoqUHi3KxKQMZtXr,"https://i.scdn.co/image/756148625f8fedb1e713964caf175edd96d504d8, https://i.scdn.co/image/9dd5e1108e953ef7e29043018fa08beab9eed468, https://i.scdn.co/image/61ca028641da08c43b74489bc2f827f21af90bea, https://i.scdn.co/image/7c6f96ae51fe7a45acd520c025bb9ae63f6ba2a1"
5sVlWS5GRBAF32wGKnlE6T,The Mauds,26,,0,spotify:artist:5sVlWS5GRBAF32wGKnlE6T,https://api.spotify.com/v1/artists/5sVlWS5GRBAF32wGKnlE6T,https://open.spotify.com/artist/5sVlWS5GRBAF32wGKnlE6T,
3cdvlbCYf4WoBdy89RWkNS,Iron Butterfly,421153,"acid rock, album rock, blues rock, classic rock, country rock, folk rock, hard rock, proto-metal, psychedelic rock, symphonic rock",43,spotify:artist:3cdvlbCYf4WoBdy89RWkNS,https://api.spotify.com/v1/artists/3cdvlbCYf4WoBdy89RWkNS,https://open.spotify.com/artist/3cdvlbCYf4WoBdy89RWkNS,"https://i.scdn.co/image/ed1f30ed69dc1c5a6b7f649d2e14b06fb021c683, https://i.scdn.co/image/e8916b00606d935aadade3e0a12e45234cfcd7cb, https://i.scdn.co/image/c5e8d956804e61e0026cd845206f94f55be34d9c, https://i.scdn.co/image/3bd2b14da45c4ff71dc3d0e0944a2f08c3ca2fa5"
3F2Y683ovlWT53WKCeq0oj,Goodie Mob,281452,"atl hip hop, conscious hip hop, dirty south rap, hardcore hip hop, old school atlanta hip hop, southern hip hop",46,spotify:artist:3F2Y683ovlWT53WKCeq0oj,https://api.spotify.com/v1/artists/3F2Y683ovlWT53WKCeq0oj,https://open.spotify.com/artist/3F2Y683ovlWT53WKCeq0oj,"https://i.scdn.co/image/ab6761610000e5eba372b528d76727f3cda88198, https://i.scdn.co/image/ab67616100005174a372b528d76727f3cda88198, https://i.scdn.co/image/ab6761610000f178a372b528d76727f3cda88198"
6osUR5iBM3fIbkTox56MlE,The Dixie Drifters,1,,0,spotify:artist:6osUR5iBM3fIbkTox56MlE,https://api.spotify.com/v1/artists/6osUR5iBM3fIbkTox56MlE,https://open.spotify.com/artist/6osUR5iBM3fIbkTox56MlE,
46CH1Gp8l8QVly8bpG9JFG,Anita Baker,1375529,"funk, neo soul, quiet storm, r&b, smooth jazz, soul, urban contemporary",56,spotify:artist:46CH1Gp8l8QVly8bpG9JFG,https://api.spotify.com/v1/artists/46CH1Gp8l8QVly8bpG9JFG,https://open.spotify.com/artist/46CH1Gp8l8QVly8bpG9JFG,"https://i.scdn.co/image/ab6761610000e5eb493566931abd16170b8e4df3, https://i.scdn.co/image/ab67616100005174493566931abd16170b8e4df3, https://i.scdn.co/image/ab6761610000f178493566931abd16170b8e4df3"
0pl139qcvSo5qbGTdus69T,Sylvia Pagni,76,,2,spotify:artist:0pl139qcvSo5qbGTdus69T,https://api.spotify.com/v1/artists/0pl139qcvSo5qbGTdus69T,https://open.spotify.com/artist/0pl139qcvSo5qbGTdus69T,"https://i.scdn.co/image/ab67616d0000b27389bd4f6c249cb86906712ca5, https://i.scdn.co/image/ab67616d00001e0289bd4f6c249cb86906712ca5, https://i.scdn.co/image/ab67616d0000485189bd4f6c249cb86906712ca5"
55uiMDTDMlgXRn3djYbrPM,Afrique,7343,rare groove,20,spotify:artist:55uiMDTDMlgXRn3djYbrPM,https://api.spotify.com/v1/artists/55uiMDTDMlgXRn3djYbrPM,https://open.spotify.com/artist/55uiMDTDMlgXRn3djYbrPM,"https://i.scdn.co/image/ab6761610000e5ebe7bb71ff29cdb19398b7af2d, https://i.scdn.co/image/ab67616100005174e7bb71ff29cdb19398b7af2d, https://i.scdn.co/image/ab6761610000f178e7bb71ff29cdb19398b7af2d"
30UIjoCGuL3Fa5BOc3ayNW,Manu Dibango,96507,"afrobeat, afropop, makossa, world",48,spotify:artist:30UIjoCGuL3Fa5BOc3ayNW,https://api.spotify.com/v1/artists/30UIjoCGuL3Fa5BOc3ayNW,https://open.spotify.com/artist/30UIjoCGuL3Fa5BOc3ayNW,"https://i.scdn.co/image/ab6761610000e5ebcf0047f33c173f419b3382c7, https://i.scdn.co/image/ab67616100005174cf0047f33c173f419b3382c7, https://i.scdn.co/image/ab6761610000f178cf0047f33c173f419b3382c7"
1cHFz6lrt7KAsBV8j2Ny1g,The Blues Brothers,417437,"blues, blues rock",55,spotify:artist:1cHFz6lrt7KAsBV8j2Ny1g,https://api.spotify.com/v1/artists/1cHFz6lrt7KAsBV8j2Ny1g,https://open.spotify.com/artist/1cHFz6lrt7KAsBV8j2Ny1g,"https://i.scdn.co/image/9a2d7607cc1e3c6640a12b9007ec91d7301a8c53, https://i.scdn.co/image/044e7625bf6eec77f44d40e504dcff326c8b1eba, https://i.scdn.co/image/87834b1d9c368b9ec75f3de1a7e5f633d3c2f6a6, https://i.scdn.co/image/00edc5ec40405e67702f83c149f4e39393690684"
73yDCUpKtI0WVNGXntRlH7,The Soul Chance,2067,"instrumental funk, souldies",18,spotify:artist:73yDCUpKtI0WVNGXntRlH7,https://api.spotify.com/v1/artists/73yDCUpKtI0WVNGXntRlH7,https://open.spotify.com/artist/73yDCUpKtI0WVNGXntRlH7,"https://i.scdn.co/image/ab6761610000e5ebc6ba9255c2721ed434baea58, https://i.scdn.co/image/ab67616100005174c6ba9255c2721ed434baea58, https://i.scdn.co/image/ab6761610000f178c6ba9255c2721ed434baea58"
